"시도별","산업별",2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021
"시도별","산업별",총 사업체 수,총 사업체 수,총 사업체 수,20대 이하,20대 이하,20대 이하,30대,30대,30대,40대,40대,40대,50대,50대,50대,60대 이상,60대 이상,60대 이상
"시도별","산업별",원데이터,전년 대비 증감,증감률,원데이터,전년 대비 증감,증감률,원데이터,전년 대비 증감,증감률,원데이터,전년 대비 증감,증감률,원데이터,전년 대비 증감,증감률,원데이터,전년 대비 증감,증감률
"전라남도","도매 및 소매업",49295,-522,-1.0,2214,342,18.3,6147,188,3.2,13378,-350,-2.5,14556,-180,-1.2,13000,-522,-3.9
"전라남도","숙박 및 음식점업",32185,1003,3.2,2007,220,12.3,4323,320,8.0,7472,118,1.6,10334,147,1.4,8049,198,2.5
"전라남도","정보통신업",754,59,8.5,47,15,46.9,129,7,5.7,276,22,8.7,197,5,2.6,105,10,10.5
"전라남도","부동산업",3032,51,1.7,54,13,31.7,226,-8,-3.4,808,-29,-3.5,1047,53,5.3,897,22,2.5
"전라남도","전문과학기술서비스업",2210,49,2.3,110,15,15.8,340,22,6.9,796,12,1.5,617,-22,-3.4,347,22,6.8
"전라남도","사업시설관리, 사업지원 및 임대 서비스업",3315,181,5.8,172,9,5.5,487,8,1.7,961,38,4.1,1015,58,6.1,680,68,11.1
"전라남도","교육 서비스업",4958,253,5.4,220,30,15.8,1203,133,12.4,2194,63,3.0,1113,16,1.5,228,11,5.1
"전라남도","예술, 스포츠 및 여가관련 서비스업",3298,20,0.6,165,13,8.6,521,-5,-1.0,942,-12,-1.3,1027,1,0.1,643,23,3.7
"전라남도","협회 및 단체, 수리 및 기타 개인서비스업",13179,190,1.5,610,98,19.1,1881,96,5.4,4279,4,0.1,3761,-11,-0.3,2648,3,0.1
"경상북도","전산업",224626,1838,0.8,9178,1039,12.8,29059,1297,4.7,62124,-101,-0.2,73876,-49,-0.1,50389,-348,-0.7
"경상북도","제조업",30904,13,0.0,705,56,8.6,3008,67,2.3,7966,53,0.7,11217,-51,-0.5,8008,-112,-1.4
"경상북도","건설업",30522,1653,5.7,740,133,21.9,2369,191,8.8,8914,300,3.5,12411,595,5.0,6088,434,7.7
"경상북도","도매 및 소매업",66915,-1207,-1.8,3045,338,12.5,9467,321,3.5,18140,-599,-3.2,20262,-629,-3.0,16001,-638,-3.8
"경상북도","숙박 및 음식점업",49198,613,1.3,2772,223,8.7,6879,359,5.5,11412,93,0.8,16156,-4,0.0,11979,-58,-0.5
"경상북도","정보통신업",1134,68,6.4,89,23,34.8,174,8,4.8,377,3,0.8,324,16,5.2,170,18,11.8
"경상북도","부동산업",5212,167,3.3,122,52,74.3,336,24,7.7,1220,-24,-1.9,1947,66,3.5,1587,49,3.2
"경상북도","전문과학기술서비스업",3060,42,1.4,158,30,23.4,467,27,6.1,1104,6,0.5,866,2,0.2,465,-23,-4.7
"경상북도","사업시설관리, 사업지원 및 임대 서비스업",4726,46,1.0,195,16,8.9,744,9,1.2,1381,-19,-1.4,1532,30,2.0,874,10,1.2
"경상북도","교육 서비스업",8308,460,5.9,358,54,17.8,2015,192,10.5,3846,140,3.8,1787,57,3.3,302,17,6.0
"경상북도","예술, 스포츠 및 여가관련 서비스업",5056,-88,-1.7,185,6,3.4,786,-18,-2.2,1401,-34,-2.4,1717,-18,-1.0,967,-24,-2.4
"경상북도","협회 및 단체, 수리 및 기타 개인서비스업",19591,71,0.4,809,108,15.4,2814,117,4.3,6363,-20,-0.3,5657,-113,-2.0,3948,-21,-0.5
"경상남도","전산업",274905,608,0.2,12264,1429,13.2,39160,1607,4.3,76679,-272,-0.4,89429,-1411,-1.6,57373,-745,-1.3
"경상남도","제조업",39683,-89,-0.2,959,111,13.1,3755,118,3.2,9838,10,0.1,15026,-218,-1.4,10105,-110,-1.1
"경상남도","건설업",30314,1186,4.1,769,130,20.3,2805,206,7.9,8953,254,2.9,12247,374,3.2,5540,222,4.2
"경상남도","도매 및 소매업",82082,-1114,-1.3,4116,620,17.7,12679,644,5.4,22489,-695,-3.0,24653,-962,-3.8,18145,-721,-3.8
"경상남도","숙박 및 음식점업",59099,780,1.3,3727,309,9.0,8968,469,5.5,13856,210,1.5,19004,-117,-0.6,13544,-91,-0.7
"경상남도","정보통신업",1351,92,7.3,77,13,20.3,261,27,11.5,500,12,2.5,354,24,7.3,159,16,11.2
"경상남도","부동산업",7908,-105,-1.3,90,23,34.3,492,-14,-2.8,1873,-49,-2.5,3155,-97,-3.0,2298,32,1.4
"경상남도","전문과학기술서비스업",5013,-255,-4.8,185,29,18.6,853,-97,-10.2,1969,-132,-6.3,1402,-56,-3.8,604,1,0.2
"경상남도","사업시설관리, 사업지원 및 임대 서비스업",6752,-660,-8.9,281,-25,-8.2,1066,-186,-14.9,2054,-200,-8.9,2077,-172,-7.6,1274,-77,-5.7
"경상남도","교육 서비스업",12732,750,6.3,541,78,16.8,3163,274,9.5,5723,334,6.2,2786,39,1.4,519,25,5.1
"경상남도","예술, 스포츠 및 여가관련 서비스업",5809,-104,-1.8,281,11,4.1,1036,-32,-3.0,1602,-3,-0.2,1845,-70,-3.7,1045,-10,-0.9
"경상남도","협회 및 단체, 수리 및 기타 개인서비스업",24162,127,0.5,1238,130,11.7,4082,198,5.1,7822,-13,-0.2,6880,-156,-2.2,4140,-32,-0.8
"제주특별자치도","전산업",67289,1322,2.0,2960,453,18.1,11587,587,5.3,21717,259,1.2,19848,143,0.7,11177,-120,-1.1
"제주특별자치도","제조업",3164,60,1.9,95,3,3.3,441,20,4.8,847,5,0.6,1029,34,3.4,752,-2,-0.3
"제주특별자치도","건설업",8789,144,1.7,224,19,9.3,891,35,4.1,3276,29,0.9,3216,45,1.4,1182,16,1.4
"제주특별자치도","도매 및 소매업",19510,-115,-0.6,932,220,30.9,3235,129,4.2,6199,-188,-2.9,5691,-150,-2.6,3453,-126,-3.5
"제주특별자치도","숙박 및 음식점업",19960,855,4.5,1065,122,12.9,3946,241,6.5,5755,354,6.6,5583,132,2.4,3611,6,0.2
"제주특별자치도","정보통신업",539,58,12.1,28,8,40.0,111,12,12.1,241,21,9.5,122,11,9.9,37,6,19.4
"제주특별자치도","부동산업",2071,-72,-3.4,40,3,8.1,156,-9,-5.5,580,-63,-9.8,782,-16,-2.0,513,13,2.6
"제주특별자치도","전문과학기술서비스업",1597,67,4.4,94,17,22.1,445,26,6.2,606,23,3.9,316,7,2.3,136,-6,-4.2
"제주특별자치도","사업시설관리, 사업지원 및 임대 서비스업",2284,-68,-2.9,75,6,8.7,435,-20,-4.4,849,-60,-6.6,666,24,3.7,259,-18,-6.5
"제주특별자치도","교육 서비스업",2798,270,10.7,110,17,18.3,702,97,16.0,1268,115,10.0,594,43,7.8,124,-2,-1.6
"제주특별자치도","예술, 스포츠 및 여가관련 서비스업",1535,58,3.9,60,0,0.0,269,4,1.5,498,37,8.0,416,13,3.2,292,4,1.4
"제주특별자치도","협회 및 단체, 수리 및 기타 개인서비스업",5042,65,1.3,237,38,19.1,956,52,5.8,1598,-14,-0.9,1433,0,0.0,818,-11,-1.3
